412	可	5	18	100
5462	哥	10	180	100
2552	事	8	1800	100
2545	或	8	1801	100
16834	鞬	17	18011	100
9158	惑	12	18015	100
12735	歌	14	18021	100
1506	束	7	18023	100
20112	囊	22	18024	100
15727	融	16	18025	100
1509	豆	7	1804	100
5468	逗	10	18043	100
7251	副	11	1808	100
9159	逼	12	18083	100
1504	更	7	181	100
9154	惠	12	18121	100
799	吏	6	1803	100
7245	郾	11	1815	100
17816	鞯	18	1817	100
18583	鞴	19	18171	100
17818	鞳	18	18179	100
8883	黃	12	1818	100
14111	鞋	15	1819	100
8901	散	12	182	100
15550	鞘	16	1824	100
14107	觐	15	1825	100
12552	鞅	14	18251	100
2546	画	8	183	100
17824	鞭	18	1832	100
10818	靴	13	18323	100
18580	難	19	18324	100
16826	鞡	17	18326	100
10819	靳	13	1833	100
5291	恭	10	18342	100
3720	巷	9	18345	100
20086	韂	22	18351	100
16830	鞠	17	18356	100
